OBJECTID,SQUARE,SUFFIX,RES,PAR,LOT,CONDO_REGIME,SSL,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,AREA_NEW,CENTROIDX,CENTROIDY,MINLAT,MAXLAT,MINLONG,MAXLONG,NSSL,UBID,NUBID,LINK_TYPE,LINK_TYPE_DESCRIPTION,GIS_ID,SE_ANNO_CAD_DATA,CREATOR,CREATED,EDITOR,EDITED,WARD,GLOBALID,SHAPE_Length,SHAPE_Area
484922,2308, , , ,0815, ,2308    0815,Building,2015/04/24 00:00:00+00,E,272.85146414,-77.05362214,38.96270675,38.96268706,38.96273166,-77.0536596,-77.05358685,2,87C4XW7W+3HJ-1-1-1-2,1,3,One Building Many Lots,UBIDPly_97985,,,,,,4,{36949EE6-B655-4704-E063-792F520AC09B},30.2515775406023,41.9913813249114
484923,3381, , , ,0812, ,3381    0812,Building,2015/04/24 00:00:00+00,E,145.23850445,-77.01272965,38.96219357,38.96176906,38.96257183,-77.01347536,-77.0119373,2,87C4XX6P+VWC-15-26-17-24,1,3,One Building Many Lots,UBIDPly_185484,,,,,,4,{36949EE6-B656-4704-E063-792F520AC09B},18.9123074895935,22.3482824956359
484924,PAR,0087, ,0087,0536, ,PAR 00870536,Building,2015/04/24 00:00:00+00,E,8415.42582433,-77.03236981,38.96223995,38.96209088,38.96239503,-77.03259659,-77.03217868,1,87C4XX69+V3R-6-6-6-8,1,1,One Building One Lot,UBIDPly_98333,,,,,,4,{36949EE6-B657-4704-E063-792F520AC09B},186.269747818044,1294.96935125237
484925,2794, , , ,0020, ,2794    0020,Building,2015/04/24 00:00:00+00,E,1647.85960259,-77.03115649,38.96074779,38.96069983,38.96079576,-77.03124017,-77.03107282,6,87C4XX69+7GW-2-3-2-2,1,3,One Building Many Lots,UBIDPly_90391,,,,,,4,{36949EE6-B658-4704-E063-792F520AC09B},64.44332722889,253.565782820829
484926,2794, , , ,0020, ,2794    0020,Building,2015/04/24 00:00:00+00,E,18185.0522058,-77.03115649,38.96074779,38.96069983,38.96079576,-77.03124017,-77.03107282,6,87C4XX69+7GW-2-3-2-2,1,3,One Building Many Lots,UBIDPly_90389,,,,,,4,{36949EE6-B659-4704-E063-792F520AC09B},294.860176369342,2798.19567281369
484927,2794, , , ,0020, ,2794    0020,Building,2015/04/24 00:00:00+00,E,19248.8359376,-77.03115649,38.96074779,38.96069983,38.96079576,-77.03124017,-77.03107282,6,87C4XX69+7GW-2-3-2-2,1,3,One Building Many Lots,UBIDPly_90388,,,,,,4,{36949EE6-B65A-4704-E063-792F520AC09B},278.981425305927,2961.86529261714
484928,2794, , , ,0846, ,2794    0846,Building,2015/04/24 00:00:00+00,E,4430.98908796,-77.03170689,38.96076436,38.96067345,38.960865,-77.03183077,-77.03158561,2,87C4XX69+883-4-4-4-4,1,3,One Building Many Lots,UBIDPly_95601,,,,,,4,{36949EE6-B65B-4704-E063-792F520AC09B},112.982748632329,681.81187357142
484929,2794, , , ,0020, ,2794    0020,Building,2015/04/24 00:00:00+00,E,1645.38690753,-77.03115649,38.96074779,38.96069983,38.96079576,-77.03124017,-77.03107282,6,87C4XX69+7GW-2-3-2-2,1,3,One Building Many Lots,UBIDPly_90390,,,,,,4,{36949EE6-B65C-4704-E063-792F520AC09B},64.4335782100694,253.179690800435
484930,2794, , , ,0020, ,2794    0020,Building,2015/04/24 00:00:00+00,E,1646.53152391,-77.03115649,38.96074779,38.96069983,38.96079576,-77.03124017,-77.03107282,6,87C4XX69+7GW-2-3-2-2,1,3,One Building Many Lots,UBIDPly_90387,,,,,,4,{36949EE6-B65D-4704-E063-792F520AC09B},64.4242112633601,253.364267294943
484931,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,18039.0434464,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146732,,,,,,4,{36949EE6-B65E-4704-E063-792F520AC09B},262.005797482776,2775.685659286
484932,2794, , , ,0846, ,2794    0846,Building,2015/04/24 00:00:00+00,E,7799.27700727,-77.03170689,38.96076436,38.96067345,38.960865,-77.03183077,-77.03158561,2,87C4XX69+883-4-4-4-4,1,3,One Building Many Lots,UBIDPly_95602,,,,,,4,{36949EE6-B65F-4704-E063-792F520AC09B},172.996622546508,1200.08548509047
484933,2794, , , ,0020, ,2794    0020,Building,2019/04/23 00:00:00+00,A,1670.65704629,-77.03115649,38.96074779,38.96069983,38.96079576,-77.03124017,-77.03107282,6,87C4XX69+7GW-2-3-2-2,1,3,One Building Many Lots,UBIDPly_90392,,,,,,4,{36949EE6-B660-4704-E063-792F520AC09B},66.8998945771935,257.058501885226
484934,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,157.67446418,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146726,,,,,,4,{36949EE6-B661-4704-E063-792F520AC09B},21.8795066174641,24.259654455753
484935,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,299.36017184,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146724,,,,,,4,{36949EE6-B662-4704-E063-792F520AC09B},37.1811503227506,46.065071868686
484936,PAR,0087, ,0087,0005, ,PAR 00870005,Building,2015/04/24 00:00:00+00,E,192.4548461,-77.02840752,38.96001718,38.95994707,38.96008788,-77.02855202,-77.02825753,2,87C4XX6C+2J4-3-5-3-4,1,3,One Building Many Lots,UBIDPly_64273,,,,,,4,{36949EE6-B663-4704-E063-792F520AC09B},21.767863562381,29.6107951585902
484937,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,357.4439275,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146729,,,,,,4,{36949EE6-B664-4704-E063-792F520AC09B},32.7389154018928,54.9994300957272
484938,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,21401.1514218,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146725,,,,,,4,{36949EE6-B665-4704-E063-792F520AC09B},348.641958975673,3292.94538221045
484939,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,157.6917031,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146727,,,,,,4,{36949EE6-B666-4704-E063-792F520AC09B},21.8813090565097,24.2607138208923
484940,PAR,0087, ,0087,0005, ,PAR 00870005,Building,2015/04/24 00:00:00+00,E,3930.83164757,-77.02840752,38.96001718,38.95994707,38.96008788,-77.02855202,-77.02825753,2,87C4XX6C+2J4-3-5-3-4,1,3,One Building Many Lots,UBIDPly_64272,,,,,,4,{36949EE6-B667-4704-E063-792F520AC09B},101.217751957754,582.662754583816
484941,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,346.8213555,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146723,,,,,,4,{36949EE6-B668-4704-E063-792F520AC09B},32.4836354956022,53.3601285197899
484942,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,346.59757569,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146728,,,,,,4,{36949EE6-B669-4704-E063-792F520AC09B},32.2474660120912,53.3322525030771
484943,2988, , , ,0802, ,2988    0802,Building,2015/04/24 00:00:00+00,E,20406.5786973,-77.02628104,38.95856103,38.9585433,38.95857876,-77.02633866,-77.02622343,4,87C4XX5F+CFH-1-1-1-2,1,3,One Building Many Lots,UBIDPly_93921,,,,,,4,{36949EE6-B66A-4704-E063-792F520AC09B},295.435304283657,3139.78723513888
484944,2988, , , ,0802, ,2988    0802,Building,2015/04/24 00:00:00+00,E,356.98015785,-77.02628104,38.95856103,38.9585433,38.95857876,-77.02633866,-77.02622343,4,87C4XX5F+CFH-1-1-1-2,1,3,One Building Many Lots,UBIDPly_93923,,,,,,4,{36949EE6-B66B-4704-E063-792F520AC09B},33.5034733395172,54.9259960524591
484945,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,510.25069816,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146730,,,,,,4,{36949EE6-B66C-4704-E063-792F520AC09B},41.7610401757753,78.5157449627833
484946,PAR,0138, ,0138,0037, ,PAR 01380037,Building,2015/04/24 00:00:00+00,E,367.14415722,-76.9988055,38.9599193,38.95988219,38.95995657,-76.99885978,-76.99875115,10,87C5X252+XF8-2-1-1-2,1,3,One Building Many Lots,UBIDPly_146731,,,,,,4,{36949EE6-B66D-4704-E063-792F520AC09B},34.115010536555,56.4922668868139
484947,2988, , , ,0802, ,2988    0802,Building,2015/04/24 00:00:00+00,E,383.42882482,-77.02628104,38.95856103,38.9585433,38.95857876,-77.02633866,-77.02622343,4,87C4XX5F+CFH-1-1-1-2,1,3,One Building Many Lots,UBIDPly_93922,,,,,,4,{36949EE6-B66E-4704-E063-792F520AC09B},31.3042788811481,58.9927275305138
484948,2988, , , ,0802, ,2988    0802,Building,2015/04/24 00:00:00+00,E,381.71459977,-77.02628104,38.95856103,38.9585433,38.95857876,-77.02633866,-77.02622343,4,87C4XX5F+CFH-1-1-1-2,1,3,One Building Many Lots,UBIDPly_93920,,,,,,4,{36949EE6-B66F-4704-E063-792F520AC09B},34.6145094865008,58.730892213319
484949,"2027,2290", ,0515, ,0000, ,RES 05150000,Building,2015/04/24 00:00:00+00,E,1867.26341363,-77.05985893,38.95827083,38.95821592,38.95830321,-77.05988743,-77.05983481,3,87C4XW5R+832-2-1-2-1,1,3,One Building Many Lots,UBIDPly_98253,,,,,,4,{36949EE6-B670-4704-E063-792F520AC09B},30.6288039917523,35.6869558738959
484950,"2027,2290", ,0515, ,0000, ,RES 05150000,Building,2015/04/24 00:00:00+00,E,1867.26341363,-77.05985893,38.95827083,38.95821592,38.95830321,-77.05988743,-77.05983481,3,87C4XW5R+832-2-1-2-1,1,3,One Building Many Lots,UBIDPly_143957,,,,,,4,{36949EE6-B671-4704-E063-792F520AC09B},38.6521819184827,64.2915443333794
484951,1874, , , ,0061, ,1874    0061,Building,2015/04/24 00:00:00+00,E,11881.5914375,-77.07112117,38.95789125,38.95763073,38.95814926,-77.07134958,-77.0709005,1,87C4XW5H+5H2-10-7-10-8,1,1,One Building One Lot,UBIDPly_76025,,,,,,3,{36949EE6-B672-4704-E063-792F520AC09B},191.686493983936,1725.75336603611
484952,"2027,2290", ,0515, ,0000, ,RES 05150000,Building,2015/04/24 00:00:00+00,E,1547.50617864,-77.05985893,38.95827083,38.95821592,38.95830321,-77.05988743,-77.05983481,3,87C4XW5R+832-2-1-2-1,1,3,One Building Many Lots,UBIDPly_143959,,,,,,4,{36949EE6-B673-4704-E063-792F520AC09B},64.6560159347052,238.104553293808
484953,2282, , , ,0803, ,2282    0803,Building,2015/04/24 00:00:00+00,E,156.08686798,-77.06386648,38.95733572,38.95731826,38.95735381,-77.06388911,-77.06384522,1,87C4XW4P+WFJ-1-0-1-1,1,1,One Building One Lot,UBIDPly_97536,,,,,,3,{36949EE6-B674-4704-E063-792F520AC09B},14.2831503748394,9.12176450484493
484954,3389, , , ,0132, ,3389    0132,Building,2015/04/24 00:00:00+00,E,4214.41676096,-77.01017278,38.95678667,38.95671961,38.95685341,-77.01028501,-77.01006049,2,87C4XX4Q+PW8-3-4-3-4,1,3,One Building Many Lots,UBIDPly_166023,,,,,,4,{36949EE6-B675-4704-E063-792F520AC09B},133.461260090718,629.951738932859
484955,3260, , , ,0054, ,3260    0054,Building,2019/04/23 00:00:00+00,U,4963.54517831,-77.01965141,38.95686219,38.95672415,38.95699676,-77.019756,-77.0195146,2,87C4XX4J+P4X-5-4-6-4,1,3,One Building Many Lots,UBIDPly_86549,,,,,,4,{36949EE6-B676-4704-E063-792F520AC09B},145.712579668152,761.975870630424
484956,3260, , , ,0054, ,3260    0054,Building,2019/04/23 00:00:00+00,A,54.79550927,-77.01965141,38.95686219,38.95672415,38.95699676,-77.019756,-77.0195146,2,87C4XX4J+P4X-5-4-6-4,1,3,One Building Many Lots,UBIDPly_86550,,,,,,4,{36949EE6-B677-4704-E063-792F520AC09B},12.7483016228537,8.43474897853095
484957,3389, , , ,0132, ,3389    0132,Building,2015/04/24 00:00:00+00,E,3065.364673,-77.01017278,38.95678667,38.95671961,38.95685341,-77.01028501,-77.01006049,2,87C4XX4Q+PW8-3-4-3-4,1,3,One Building Many Lots,UBIDPly_166022,,,,,,4,{36949EE6-B678-4704-E063-792F520AC09B},87.7080717962381,471.614468870146
484958,3207, , , ,0028, ,3207    0028,Building,2019/04/23 00:00:00+00,U,969.5109316,-77.02081817,38.95666052,38.95658194,38.95673749,-77.02085243,-77.02078551,1,87C4XX4H+MM7-3-1-3-1,1,1,One Building One Lot,UBIDPly_132405,,,,,,4,{36949EE6-B679-4704-E063-792F520AC09B},57.4987220713756,148.946248521631
484959,2992, , , ,0829, ,2992    0829,Building,2015/04/24 00:00:00+00,E,5865.388176,-77.0272118,38.95646952,38.95636215,38.95660004,-77.02740731,-77.02705491,1,87C4XX4F+H4M-6-5-4-7,1,1,One Building One Lot,UBIDPly_138995,,,,,,4,{36949EE6-B67A-4704-E063-792F520AC09B},145.348410406034,868.391321361912
484960,3208, , , ,0855, ,3208    0855,Building,2015/04/24 00:00:00+00,E,11080.2002893,-77.02039311,38.95615785,38.95599628,38.9563194,-77.02056962,-77.0202158,1,87C4XX4H+FR9-6-6-7-6,1,1,One Building One Lot,UBIDPly_141090,,,,,,4,{36949EE6-B67B-4704-E063-792F520AC09B},165.078149265756,1690.02584084043
484961,3296, , , ,0064, ,3296    0064,Building,2015/04/24 00:00:00+00,E,12845.6369818,-77.0169693,38.95631747,38.95617725,38.95642594,-77.01726686,-77.01663096,1,87C4XX4M+G6C-5-11-5-9,1,1,One Building One Lot,UBIDPly_81237,,,,,,4,{36949EE6-B67C-4704-E063-792F520AC09B},246.958966954771,1821.55981947124
484962,2718, , , ,0847, ,2718    0847,Building,2015/04/24 00:00:00+00,E,6091.76560603,-77.03462078,38.95540886,38.95523522,38.9555825,-77.03491538,-77.03432617,1,87C4XX48+556-7-9-7-10,1,1,One Building One Lot,UBIDPly_97459,,,,,,4,{36949EE6-B67D-4704-E063-792F520AC09B},166.447369894824,937.219289357784
484963,3702, , , ,0007, ,3702    0007,Building,2019/04/23 00:00:00+00,U,25166.8770165,-77.00662527,38.95492153,38.95463652,38.95522394,-77.00709174,-77.00618972,2,87C4XX3V+X89-12-14-11-14,1,3,One Building Many Lots,UBIDPly_158517,,,,,,5,{36949EE6-B67E-4704-E063-792F520AC09B},465.763433189309,3849.65504754473
484964,3702, , , ,0007, ,3702    0007,Building,2019/04/23 00:00:00+00,A,86.24378452,-77.00662527,38.95492153,38.95463652,38.95522394,-77.00709174,-77.00618972,2,87C4XX3V+X89-12-14-11-14,1,3,One Building Many Lots,UBIDPly_180518,,,,,,5,{36949EE6-B67F-4704-E063-792F520AC09B},14.614545853774,13.2665309479111
484965,2950, , , ,0810, ,2950    0810,Building,2015/04/24 00:00:00+00,E,58308.073374,-77.03107337,38.97307621,38.97302318,38.97370249,-77.03128874,-77.03056522,5,87C4XXF9+6HM-25-16-3-7,3,4,Many Buildings Many Lots,UBIDPly_145773,,,,,,4,{36949EE6-B680-4704-E063-792F520AC09B},455.725164344332,1269.28730852617
484966,2950, , , ,0810, ,2950    0810,Building,2015/04/24 00:00:00+00,E,58308.073374,-77.03107337,38.97307621,38.97302318,38.97370249,-77.03128874,-77.03056522,5,87C4XXF9+6HM-25-16-3-7,3,4,Many Buildings Many Lots,UBIDPly_145934,,,,,,4,{36949EE6-B681-4704-E063-792F520AC09B},555.834265026833,2889.09047306578
484967,2950, , , ,0810, ,2950    0810,Building,2015/04/24 00:00:00+00,E,660.32066973,-77.03107337,38.97307621,38.97302318,38.97370249,-77.03128874,-77.03056522,5,87C4XXF9+6HM-25-16-3-7,3,4,Many Buildings Many Lots,UBIDPly_145930,,,,,,4,{36949EE6-B682-4704-E063-792F520AC09B},40.3666347394416,101.649337031491
484968,2950, , , ,0810, ,2950    0810,Building,2015/04/24 00:00:00+00,E,58308.073374,-77.03107337,38.97307621,38.97302318,38.97370249,-77.03128874,-77.03056522,5,87C4XXF9+6HM-25-16-3-7,3,4,Many Buildings Many Lots,UBIDPly_145714,,,,,,4,{36949EE6-B683-4704-E063-792F520AC09B},345.385459676877,1134.48538959656
484969,2968, , , ,0028, ,2968    0028,Building,2019/04/23 00:00:00+00,A,7249.56148305,-77.02653009,38.97340896,38.97331043,38.97349603,-77.02674848,-77.02630782,1,87C4XXFF+999-3-7-4-7,1,1,One Building One Lot,UBIDPly_128092,,,,,,4,{36949EE6-B684-4704-E063-792F520AC09B},158.213821402488,1108.96633383188
484970,PAR,0089, ,0089,0064, ,PAR 00890064,Building,2015/04/24 00:00:00+00,E,12857.1911587,-77.03116128,38.97026814,38.97012381,38.97042025,-77.03146696,-77.03084502,1,87C4XXC9+4G4-6-10-6-9,1,1,One Building One Lot,UBIDPly_98366,,,,,,4,{36949EE6-B685-4704-E063-792F520AC09B},229.67510611011,1978.87229242554
484971,PAR,0115, ,0115,0106, ,PAR 01150106,Building,2015/04/24 00:00:00+00,E,581.51930051,-77.01681285,38.97026314,38.97024073,38.97028554,-77.01687634,-77.01674936,3,87C4XXCM+473-1-3-1-2,1,3,One Building Many Lots,UBIDPly_64254,,,,,,4,{36949EE6-B686-4704-E063-792F520AC09B},40.8990182878424,89.5003312684017
484972,PAR,0115, ,0115,0106, ,PAR 01150106,Building,2015/04/24 00:00:00+00,E,86.41540106,-77.01681285,38.97026314,38.97024073,38.97028554,-77.01687634,-77.01674936,3,87C4XXCM+473-1-3-1-2,1,3,One Building Many Lots,UBIDPly_64256,,,,,,4,{36949EE6-B687-4704-E063-792F520AC09B},14.5980383785182,13.3031307186734
484973,PAR,0115, ,0115,0106, ,PAR 01150106,Building,2015/04/24 00:00:00+00,E,2059.94750627,-77.01681285,38.97026314,38.97024073,38.97028554,-77.01687634,-77.01674936,3,87C4XXCM+473-1-3-1-2,1,3,One Building Many Lots,UBIDPly_64255,,,,,,4,{36949EE6-B688-4704-E063-792F520AC09B},85.8878567788549,317.062552080726
484974,3283, , , ,0801, ,3283    0801,Building,2019/04/23 00:00:00+00,A,247.81401558,-77.01780817,38.96890107,38.96868557,38.96916017,-77.01802278,-77.01750643,4,87C4XX9J+HV8-10-9-9-7,1,3,One Building Many Lots,UBIDPly_95388,,,,,,4,{36949EE6-B689-4704-E063-792F520AC09B},25.8835154383087,38.1420420910055
484975,3272, , , ,0805, ,3272    0805,Building,2019/04/23 00:00:00+00,U,180155.291061,-77.01821085,38.96890754,38.96868598,38.96916028,-77.0184112,-77.01802266,4,87C4XX9J+HP7-10-6-9-7,1,3,One Building Many Lots,UBIDPly_92253,,,,,,4,{36949EE6-B68A-4704-E063-792F520AC09B},543.574523753752,4092.9477587421
484976,3283, , , ,0801, ,3283    0801,Building,2015/04/24 00:00:00+00,E,6777.91549178,-77.01780817,38.96890107,38.96868557,38.96916017,-77.01802278,-77.01750643,4,87C4XX9J+HV8-10-9-9-7,1,3,One Building Many Lots,UBIDPly_95390,,,,,,4,{36949EE6-B68B-4704-E063-792F520AC09B},98.7205415377168,500.824883148088
484977,3272, , , ,0805, ,3272    0805,Building,2015/04/24 00:00:00+00,E,6777.91549178,-77.01821085,38.96890754,38.96868598,38.96916028,-77.0184112,-77.01802266,4,87C4XX9J+HP7-10-6-9-7,1,3,One Building Many Lots,UBIDPly_92255,,,,,,4,{36949EE6-B68C-4704-E063-792F520AC09B},103.064945741422,542.335867957872
484978,3283, , , ,0801, ,3283    0801,Building,2019/04/23 00:00:00+00,A,242.01753855,-77.01780817,38.96890107,38.96868557,38.96916017,-77.01802278,-77.01750643,4,87C4XX9J+HV8-10-9-9-7,1,3,One Building Many Lots,UBIDPly_95389,,,,,,4,{36949EE6-B68D-4704-E063-792F520AC09B},25.575104849053,37.2421799659969
484979,3272, , , ,0805, ,3272    0805,Building,2019/04/23 00:00:00+00,A,154.25172601,-77.01821085,38.96890754,38.96868598,38.96916028,-77.0184112,-77.01802266,4,87C4XX9J+HP7-10-6-9-7,1,3,One Building Many Lots,UBIDPly_92254,,,,,,4,{36949EE6-B68E-4704-E063-792F520AC09B},19.4931509279277,23.7410008731296
484980,3272, , , ,0805, ,3272    0805,Building,2015/04/24 00:00:00+00,E,37261.0860964,-77.01821085,38.96890754,38.96868598,38.96916028,-77.0184112,-77.01802266,4,87C4XX9J+HP7-10-6-9-7,1,3,One Building Many Lots,UBIDPly_92252,,,,,,4,{36949EE6-B68F-4704-E063-792F520AC09B},233.417171318794,2727.85261217633
484981,1964, , , ,0808, ,1964    0808,Building,2015/04/24 00:00:00+00,E,17489.0396327,-77.06926169,38.94495297,38.94477202,38.94513164,-77.06958295,-77.06893583,2,87C4WWVJ+X7Q-7-11-8-10,1,3,One Building Many Lots,UBIDPly_93681,,,,,,3,{36949EE6-B690-4704-E063-792F520AC09B},261.915507184228,2689.89421092685
484982,1964, , , ,0812, ,1964    0812,Building,2015/04/24 00:00:00+00,E,230.78613879,-77.06569467,38.94366441,38.9436122,38.94371514,-77.0657173,-77.06567304,21,87C4WWVM+FP7-2-1-2-0,1,3,One Building Many Lots,UBIDPly_140484,,,,,,3,{36949EE6-B691-4704-E063-792F520AC09B},28.5925010094103,35.4987698161487
484983,1964, , , ,0812, ,1964    0812,Building,2015/04/24 00:00:00+00,E,15431.417382,-77.06569467,38.94366441,38.9436122,38.94371514,-77.0657173,-77.06567304,21,87C4WWVM+FP7-2-1-2-0,1,3,One Building Many Lots,UBIDPly_140495,,,,,,3,{36949EE6-B692-4704-E063-792F520AC09B},211.3084382838,2373.42557381718
484984,1964, , , ,0812, ,1964    0812,Building,2015/04/24 00:00:00+00,E,11813.8725636,-77.06569467,38.94366441,38.9436122,38.94371514,-77.0657173,-77.06567304,21,87C4WWVM+FP7-2-1-2-0,1,3,One Building Many Lots,UBIDPly_140479,,,,,,3,{36949EE6-B693-4704-E063-792F520AC09B},173.501218046633,1817.01923155478
484985,1964, , , ,0812, ,1964    0812,Building,2015/04/24 00:00:00+00,E,14948.3412362,-77.06569467,38.94366441,38.9436122,38.94371514,-77.0657173,-77.06567304,21,87C4WWVM+FP7-2-1-2-0,1,3,One Building Many Lots,UBIDPly_145690,,,,,,3,{36949EE6-B694-4704-E063-792F520AC09B},222.297708039578,2256.04680575043
484986,1964, , , ,0811, ,1964    0811,Building,2015/04/24 00:00:00+00,E,14948.3412362,-77.06808266,38.94506903,38.94489685,38.9452325,-77.06839583,-77.06782665,1,87C4WWWJ+2QF-7-8-7-10,2,2,Many Buildings One Lot,UBIDPly_145691,,,,,,3,{36949EE6-B695-4704-E063-792F520AC09B},222.297708039578,2256.04680575043
484987,3894, , , ,0826, ,3894    0826,Building,2019/04/23 00:00:00+00,U,110626.523825,-76.99281678,38.94364793,38.94354842,38.94374744,-76.99305736,-76.99257619,11,87C5W2V4+FV3-4-8-4-7,1,3,One Building Many Lots,UBIDPly_178093,,,,,,5,{36949EE6-B696-4704-E063-792F520AC09B},1218.38052752049,16363.5625586457
484988,1964, , , ,0808, ,1964    0808,Building,2015/04/24 00:00:00+00,E,873.33012783,-77.06926169,38.94495297,38.94477202,38.94513164,-77.06958295,-77.06893583,2,87C4WWVJ+X7Q-7-11-8-10,1,3,One Building Many Lots,UBIDPly_93682,,,,,,3,{36949EE6-B697-4704-E063-792F520AC09B},46.6858415086145,130.580369660088
484989,1964, , , ,0812, ,1964    0812,Building,2015/04/24 00:00:00+00,E,3324.4506282,-77.06569467,38.94366441,38.9436122,38.94371514,-77.0657173,-77.06567304,21,87C4WWVM+FP7-2-1-2-0,1,3,One Building Many Lots,UBIDPly_140489,,,,,,3,{36949EE6-B698-4704-E063-792F520AC09B},100.721506908833,511.281772335922
484990,2818, , , ,0800, ,2818    0800,Building,2019/04/23 00:00:00+00,U,19139.5042138,-77.03050003,38.94436006,38.94422571,38.94446469,-77.03089708,-77.03010251,3,87C4WXV9+PQX-4-13-5-12,1,3,One Building Many Lots,UBIDPly_95032,,,,,,4,{36949EE6-B699-4704-E063-792F520AC09B},310.767499989313,2943.71983762334
484991,1964, , , ,0812, ,1964    0812,Building,2015/04/24 00:00:00+00,E,12317.3132539,-77.06569467,38.94366441,38.9436122,38.94371514,-77.0657173,-77.06567304,21,87C4WWVM+FP7-2-1-2-0,1,3,One Building Many Lots,UBIDPly_140493,,,,,,3,{36949EE6-B69A-4704-E063-792F520AC09B},189.558880990485,1894.42441321279
484992,1964, , , ,0807, ,1964    0807,Building,2015/04/24 00:00:00+00,E,11346.4581909,-77.06926969,38.94448919,38.94435244,38.94464624,-77.06955324,-77.06897149,1,87C4WWVJ+Q7X-6-9-5-9,1,1,One Building One Lot,UBIDPly_97526,,,,,,3,{36949EE6-B69B-4704-E063-792F520AC09B},195.767420563075,1745.10306058329
